# Example TAFTS LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     113.890      1.61206
     113.900      1.61170
     113.910      1.61181
     113.920      1.61245
     113.930      1.61356
     113.940      1.61492
     113.950      1.61628
     113.960      1.61738
     113.970      1.61801
     113.980      1.61811
     113.990      1.61774
     114.000      1.61710
     114.010      1.61645
     114.020      1.61607
     114.030      1.61613
     114.040      1.61674
     114.050      1.61780
     114.060      1.61915
     114.070      1.62051
     114.080      1.62161
     114.090      1.62226
     114.100      1.62237
     114.110      1.62201
     114.120      1.62137
     114.130      1.62070
     114.140      1.62027
     114.150      1.62029
     114.160      1.62085
     114.170      1.62187
     114.180      1.62319
     114.190      1.62454
     114.200      1.62564
     114.210      1.62630
     114.220      1.62643
     114.230      1.62607
     114.240      1.62542
     114.250      1.62472
     114.260      1.62426
     114.270      1.62423
     114.280      1.62474
     114.290      1.62572
     114.300      1.62701
     114.310      1.62835
     114.320      1.62945
     114.330      1.63012
     114.340      1.63026
     114.350      1.62991
     114.360      1.62926
     114.370      1.62854
     114.380      1.62804
     114.390      1.62797
     114.400      1.62843
     114.410      1.62938
     114.420      1.63065
     114.430      1.63197
     114.440      1.63308
     114.450      1.63377
     114.460      1.63393
     114.470      1.63359
     114.480      1.63293
     114.490      1.63220
     114.500      1.63167
     114.510      1.63156
     114.520      1.63198
     114.530      1.63289
     114.540      1.63413
     114.550      1.63544
     114.560      1.63656
     114.570      1.63726
     114.580      1.63743
     114.590      1.63710
     114.600      1.63643
     114.610      1.63568
     114.620      1.63511
     114.630      1.63495
     114.640      1.63531
     114.650      1.63616
     114.660      1.63735
     114.670      1.63863
     114.680      1.63973
     114.690      1.64041
     114.700      1.64056
     114.710      1.64020
     114.720      1.63948
     114.730      1.63866
     114.740      1.63801
     114.750      1.63775
     114.760      1.63800
     114.770      1.63876
     114.780      1.63986
     114.790      1.64107
     114.800      1.64210
     114.810      1.64275
     114.820      1.64286
     114.830      1.64248
     114.840      1.64173
     114.850      1.64087
     114.860      1.64018
     114.870      1.63988
     114.880      1.64011
     114.890      1.64085
     114.900      1.64197
     114.910      1.64322
     114.920      1.64434
     114.930      1.64508
     114.940      1.64531
     114.950      1.64504
     114.960      1.64442
     114.970      1.64367
     114.980      1.64307
     114.990      1.64287
     115.000      1.64318
     115.010      1.64402
     115.020      1.64524
     115.030      1.64660
     115.040      1.64782
     115.050      1.64868
     115.060      1.64902
     115.070      1.64885
     115.080      1.64829
     115.090      1.64758
     115.100      1.64699
     115.110      1.64676
     115.120      1.64704
     115.130      1.64783
     115.140      1.64900
     115.150      1.65032
     115.160      1.65151
     115.170      1.65233
     115.180      1.65264
     115.190      1.65242
     115.200      1.65180
     115.210      1.65101
     115.220      1.65033
     115.230      1.65000
     115.240      1.65017
     115.250      1.65086
     115.260      1.65194
     115.270      1.65318
     115.280      1.65432
     115.290      1.65511
     115.300      1.65539
     115.310      1.65514
     115.320      1.65449
     115.330      1.65366
     115.340      1.65293
     115.350      1.65253
     115.360      1.65263
     115.370      1.65325
     115.380      1.65428
     115.390      1.65547
     115.400      1.65658
     115.410      1.65733
     115.420      1.65757
     115.430      1.65727
     115.440      1.65654
     115.450      1.65560
     115.460      1.65472
     115.470      1.65414
     115.480      1.65402
     115.490      1.65440
     115.500      1.65516
     115.510      1.65609
     115.520      1.65691
     115.530      1.65736
     115.540      1.65729
     115.550      1.65665
     115.560      1.65555
     115.570      1.65422
     115.580      1.65293
     115.590      1.65194
     115.600      1.65142
     115.610      1.65141
     115.620      1.65183
     115.630      1.65247
     115.640      1.65307
     115.650      1.65338
     115.660      1.65323
     115.670      1.65259
     115.680      1.65157
     115.690      1.65038
     115.700      1.64929
     115.710      1.64858
     115.720      1.64841
     115.730      1.64884
     115.740      1.64977
     115.750      1.65100
     115.760      1.65226
     115.770      1.65327
     115.780      1.65387
     115.790      1.65399
     115.800      1.65372
     115.810      1.65324
     115.820      1.65283
     115.830      1.65274
     115.840      1.65313
     115.850      1.65405
     115.860      1.65542
     115.870      1.65701
     115.880      1.65856
     115.890      1.65980
     115.900      1.66054
     115.910      1.66071
     115.920      1.66039
     115.930      1.65978
     115.940      1.65914
     115.950      1.65874
     115.960      1.65876
     115.970      1.65927
     115.980      1.66019
     115.990      1.66132
     116.000      1.66240
     116.010      1.66318
     116.020      1.66345
     116.030      1.66315
     116.040      1.66237
     116.050      1.66130
     116.060      1.66020
     116.070      1.65934
     116.080      1.65891
     116.090      1.65899
     116.100      1.65951
     116.110      1.66026
     116.120      1.66100
     116.130      1.66145
     116.140      1.66141
     116.150      1.66081
     116.160      1.65971
     116.170      1.65830
     116.180      1.65683
     116.190      1.65557
     116.200      1.65472
     116.210      1.65434
     116.220      1.65438
     116.230      1.65463
     116.240      1.65485
     116.250      1.65475
     116.260      1.65413
     116.270      1.65290
     116.280      1.65113
     116.290      1.64898
     116.300      1.64672
     116.310      1.64461
     116.320      1.64286
     116.330      1.64155
     116.340      1.64064
     116.350      1.63994
     116.360      1.63920
     116.370      1.63816
     116.380      1.63662
     116.390      1.63450
     116.400      1.63186
     116.410      1.62888
     116.420      1.62583
     116.430      1.62301
     116.440      1.62062
     116.450      1.61879
     116.460      1.61748
     116.470      1.61653
     116.480      1.61571
     116.490      1.61477
     116.500      1.61351
     116.510      1.61184
     116.520      1.60983
     116.530      1.60766
     116.540      1.60559
     116.550      1.60392
     116.560      1.60285
     116.570      1.60251
     116.580      1.60286
     116.590      1.60373
     116.600      1.60487
     116.610      1.60602
     116.620      1.60695
     116.630      1.60755
     116.640      1.60784
     116.650      1.60799
     116.660      1.60822
     116.670      1.60879
     116.680      1.60991
     116.690      1.61166
     116.700      1.61401
     116.710      1.61676
     116.720      1.61965
     116.730      1.62238
     116.740      1.62471
     116.750      1.62651
     116.760      1.62778
     116.770      1.62865
     116.780      1.62937
     116.790      1.63017
     116.800      1.63126
     116.810      1.63276
     116.820      1.63462
     116.830      1.63668
     116.840      1.63868
     116.850      1.64036
     116.860      1.64148
     116.870      1.64192
     116.880      1.64171
     116.890      1.64100
     116.900      1.64004
     116.910      1.63912
     116.920      1.63848
     116.930      1.63827
     116.940      1.63848
     116.950      1.63898
     116.960      1.63956
     116.970      1.63997
     116.980      1.63999
     116.990      1.63951
     117.000      1.63857
     117.010      1.63733
     117.020      1.63604
     117.030      1.63500
     117.040      1.63443
     117.050      1.63450
     117.060      1.63519
     117.070      1.63637
     117.080      1.63780
     117.090      1.63921
     117.100      1.64037
     117.110      1.64111
     117.120      1.64145
     117.130      1.64151
     117.140      1.64150
     117.150      1.64168
     117.160      1.64228
     117.170      1.64342
     117.180      1.64509
     117.190      1.64713
     117.200      1.64930
     117.210      1.65131
     117.220      1.65291
     117.230      1.65394
     117.240      1.65439
     117.250      1.65438
     117.260      1.65414
     117.270      1.65393
     117.280      1.65398
     117.290      1.65445
     117.300      1.65533
