# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     737.914      5.05431
     738.014      5.48698
     738.114      6.07700
     738.214      6.74544
     738.314      7.39894
     738.414      7.93825
     738.514      8.27083
     738.614      8.32698
     738.714      8.07688
     738.814      7.54384
     738.914      6.80848
     739.014      6.00006
     739.114      5.27433
     739.214      4.78144
     739.314      4.63113
     739.414      4.86437
     739.514      5.43996
     739.614      6.24078
     739.714      7.09948
     739.814      7.83742
     739.914      8.30669
     740.014      8.42391
     740.114      8.18663
     740.214      7.66814
     740.314      6.99295
     740.414      6.30067
     740.514      5.70932
     740.614      5.28864
     740.714      5.05058
     740.814      4.95823
     740.914      4.94854
     741.014      4.96006
     741.114      4.95590
     741.214      4.93406
     741.314      4.92269
     741.414      4.96281
     741.514      5.08592
     741.614      5.29558
     741.714      5.56040
     741.814      5.82175
     741.914      6.01392
     742.014      6.08966
     742.114      6.04183
     742.214      5.91249
     742.314      5.78523
     742.414      5.76165
     742.514      5.92891
     742.614      6.32836
     742.714      6.93568
     742.814      7.65953
     742.914      8.36037
     743.014      8.88484
     743.114      9.10603
     743.214      8.95845
     743.314      8.45762
     743.414      7.69878
     743.514      6.83523
     743.614      6.04232
     743.714      5.47700
     743.814      5.24333
     743.914      5.37225
     744.014      5.81948
     744.114      6.48046
     744.214      7.21693
     744.314      7.88769
     744.414      8.37602
     744.514      8.60834
     744.614      8.56191
     744.714      8.26213
     744.814      7.77257
     744.914      7.18108
     745.015      6.58530
     745.115      6.07941
     745.215      5.74278
     745.315      5.63071
     745.415      5.76716
     745.515      6.14007
     745.615      6.70057
     745.715      7.36740
     745.815      8.03725
     745.915      8.60061
     746.015      8.96084
     746.115      9.05283
     746.215      8.85717
     746.315      8.40607
     746.415      7.77901
     746.515      7.08869
     746.615      6.45989
     746.715      6.00580
     746.815      5.80683
     746.915      5.89632
     747.015      6.25567
     747.115      6.81947
     747.215      7.48869
     747.315      8.14911
     747.415      8.69108
     747.515      9.02729
     747.615      9.10598
     747.715      8.91804
     747.815      8.49767
     747.915      7.91654
     748.015      7.27275
     748.115      6.67548
     748.215      6.22757
     748.315      6.00818
     748.415      6.05836
     748.515      6.37245
     748.615      6.89727
     748.715      7.54034
     748.815      8.18604
     748.915      8.71722
     749.015      9.03790
     749.115      9.09225
     749.215      8.87560
     749.315      8.43494
     749.415      7.85868
     749.515      7.25815
     749.615      6.74500
     749.715      6.40967
     749.815      6.30554
     749.915      6.44155
     750.015      6.78406
     750.115      7.26651
     750.215      7.80388
     750.315      8.30833
     750.415      8.70322
     750.515      8.93333
     750.615      8.97067
     750.715      8.81627
     750.815      8.49855
     750.915      8.06915
     751.015      7.59643
     751.115      7.15687
     751.215      6.82453
     751.315      6.65939
     751.415      6.69615
     751.515      6.93580
     751.615      7.34237
     751.715      7.84673
     751.815      8.35774
     751.915      8.77928
     752.015      9.02976
     752.115      9.05971
     752.215      8.86303
     752.315      8.47899
     752.415      7.98407
     752.515      7.47546
     752.615      7.05036
     752.715      6.78590
     752.815      6.72455
     752.915      6.86788
     753.015      7.17966
     753.115      7.59639
     753.215      8.04198
     753.315      8.44281
     753.415      8.73955
     753.515      8.89428
     753.615      8.89245
     753.715      8.74113
     753.815      8.46527
     753.915      8.10353
     754.015      7.70435
     754.115      7.32207
     754.215      7.01206
     754.315      6.82428
     754.415      6.79529
     754.515      6.93983
     754.615      7.24438
     754.715      7.66515
     754.815      8.13245
     754.915      8.56190
     755.016      8.87071
     755.116      8.99575
     755.216      8.90869
     755.316      8.62428
     755.416      8.19880
     755.516      7.71877
     755.616      7.28221
     755.716      6.97701
     755.816      6.86182
     755.916      6.95403
     756.016      7.22777
     756.116      7.62171
     756.216      8.05457
     756.316      8.44372
     756.416      8.72246
     756.516      8.85191
     756.616      8.82551
     756.716      8.66603
     756.816      8.41708
     756.916      8.13189
     757.016      7.86242
     757.116      7.65102
     757.216      7.52560
     757.316      7.49825
     757.416      7.56636
     757.516      7.71510
     757.616      7.92036
     757.716      8.15191
     757.816      8.37671
     757.916      8.56277
     758.016      8.68345
     758.116      8.72177
     758.216      8.67398
     758.316      8.55110
     758.416      8.37776
     758.516      8.18798
     758.616      8.01870
     758.716      7.90225
     758.816      7.85967
     758.916      7.89662
     759.016      8.00275
     759.116      8.15469
     759.216      8.32179
     759.316      8.47296
     759.416      8.58291
     759.516      8.63636
     759.616      8.62953
     759.716      8.56905
     759.816      8.46919
     759.916      8.34822
     760.016      8.22529
     760.116      8.11794
     760.216      8.04062
     760.316      8.00375
     760.416      8.01293
     760.516      8.06814
     760.616      8.16298
     760.716      8.28450
     760.816      8.41414
     760.916      8.53010
     761.016      8.61112
     761.116      8.64091
     761.216      8.61222
     761.316      8.52921
     761.416      8.40738
     761.516      8.27061
     761.616      8.14610
     761.716      8.05824
     761.816      8.02317
     761.916      8.04539
     762.016      8.11726
     762.116      8.22145
     762.216      8.33555
     762.316      8.43742
     762.416      8.50986
     762.516      8.54354
     762.616      8.53757
     762.716      8.49817
     762.816      8.43606
     762.916      8.36365
     763.016      8.29270
     763.116      8.23311
     763.216      8.19243
     763.316      8.17588
     763.416      8.18631
     763.516      8.22369
     763.616      8.28442
     763.716      8.36066
     763.816      8.44042
     763.916      8.50893
     764.016      8.55112
     764.116      8.55512
     764.216      8.51563
     764.316      8.43614
     764.416      8.32920
     764.516      8.21430
     764.616      8.11377
     764.716      8.04758
     764.816      8.02862
     764.916      8.05961
     765.017      8.13261
     765.117      8.23120
     765.217      8.33472
     765.317      8.42336
     765.417      8.48264
     765.517      8.50616
     765.617      8.49600
     765.717      8.46099
     765.817      8.41350
     765.917      8.36588
     766.017      8.32763
     766.117      8.30392
     766.217      8.29563
     766.317      8.30049
     766.417      8.31483
     766.517      8.33501
     766.617      8.35819
     766.717      8.38238
     766.817      8.40586
     766.917      8.42663
     767.017      8.44211
     767.117      8.44953
     767.217      8.44677
     767.317      8.43336
     767.417      8.41121
     767.517      8.38460
     767.617      8.35935
     767.717      8.34132
     767.817      8.33476
     767.917      8.34097
     768.017      8.35783
     768.117      8.38031
     768.217      8.40191
     768.317      8.41652
     768.417      8.42011
     768.517      8.41182
     768.617      8.39404
     768.717      8.37152
     768.817      8.34992
     768.917      8.33423
     769.017      8.32747
     769.117      8.33022
     769.217      8.34083
     769.317      8.35628
     769.417      8.37324
     769.517      8.38904
     769.617      8.40213
     769.717      8.41209
     769.817      8.41920
     769.917      8.42385
     770.017      8.42602
     770.117      8.42510
     770.217      8.42007
     770.317      8.40992
     770.417      8.39418
     770.517      8.37336
     770.617      8.34904
     770.717      8.32372
     770.817      8.30036
     770.917      8.28185
     771.017      8.27042
     771.117      8.26731
     771.217      8.27257
     771.317      8.28506
     771.417      8.30269
     771.517      8.32263
     771.617      8.34174
     771.717      8.35698
     771.817      8.36585
     771.917      8.36683
     772.017      8.35975
     772.117      8.34588
     772.217      8.32783
     772.317      8.30907
     772.417      8.29327
     772.517      8.28342
     772.617      8.28118
     772.717      8.28646
     772.817      8.29747
     772.917      8.31127
     773.017      8.32456
